Loại hình nhà ở,Diện tích (m²),Chiều rộng (m),Chiều dài (m),Mặt tiền (m),Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào (m),Ngày đăng,Ngày hết hạn,Loại tin,Tên dự án,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Tỉnh thành,Mức giá (tỷ)
Chung cư,94,,,,,3,2,,,,,,10/04/2023,,,,An Dương Vương,Phường 16,Quận 8,TP Hồ Chí Minh,2.05
Chung cư,76,,,,,3,2,,,,,,10/04/2023,,,,"265-197, Trung Sơn",Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.5
Chung cư,76,,,,,2,1,Đã có sổ,Không nội thất,,,,10/04/2023,,,,"86, Tản Đà",Phường 11,Quận 5,TP Hồ Chí Minh,3.7
Chung cư,77,,,,,2,2,,,,,,10/04/2023,,,,Song Hành,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,4.6
Chung cư,112,,,,,3,2,,,,,,10/04/2023,,,,"290, An Dương Vương",Phường 4,Quận 5,TP Hồ Chí Minh,8.1
Chung cư,86,,,,,2,2,Đã có sổ,Không nội thất,,,,10/04/2023,,,,"961, Hậu Giang",Phường 11,Quận 6,TP Hồ Chí Minh,3
Chung cư,90,,,,,3,2,Đã có sổ,Có nội thất,,,,10/04/2023,,,,"341, Cao Đạt",Phường 1,Quận 5,TP Hồ Chí Minh,3
Chung cư,70,,,,,2,1,Đã có sổ,Có nội thất,,,,10/04/2023,,,,"341, Cao Đạt",Phường 1,Quận 5,TP Hồ Chí Minh,2.8
Chung cư,60,,,,,2,1,Đã có sổ,Có nội thất,,,,10/04/2023,,,,"348, Bến Vân Đồn",Phường 1,Quận 4,TP Hồ Chí Minh,2.45
Chung cư,76,,,,,2,1,Đã có sổ,Có nội thất,,,,10/04/2023,,,,"360C, Bến Vân Đồn",Phường 1,Quận 4,TP Hồ Chí Minh,2.85
Chung cư,125,,,,,3,2,,,,,,10/04/2023,,,,Nguyễn Thị Thập,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,4.8
Chung cư,106,,,,,3,2,Đã có sổ,Có nội thất,,,,10/04/2023,,,,Lương Định Của,Phường An Khánh,TP Thủ Đức,TP Hồ Chí Minh,3.2
Chung cư,76,,,,,2,2,Đã có sổ,Có nội thất,,,,10/04/2023,,,,"225, Bến Chương Dương",Phường Cô Giang,Quận 1,TP Hồ Chí Minh,3.1
Chung cư,47,,,,,1,1,,,,,,10/04/2023,,,,"75, Tô Hiệu",Phường Hiệp Tân,Tân Phú,TP Hồ Chí Minh,1.36
Chung cư,78,,,,,2,,,,,,,10/04/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,4.4
Chung cư,58,,,,,2,1,,,,,,10/04/2023,,,,Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TP Hồ Chí Minh,2.6
Chung cư,88,,,,,3,2,,,,,,10/04/2023,,,,Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TP Hồ Chí Minh,3.75
Chung cư,66,,,,,2,2,,,,,,10/04/2023,,,,Tên Lửa,Phường Bình Trị Đông B,Bình Tân,TP Hồ Chí Minh,2
Chung cư,560,,,,,6,5,Đã có sổ,Bàn giao thô,,,,10/04/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,55
Chung cư,60,,,,,2,1,Đã có sổ,,,,,10/04/2023,,,,Tạ Quang Bửu,Phường 6,Quận 8,TP Hồ Chí Minh,2.78
Chung cư,73,,,,,2,2,,,Tây Nam,Tây Nam,,10/04/2023,,,,"The Beverly, Nguyễn xiển",Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,4.9
Chung cư,86,,,,,3,2,,,,,,10/04/2023,,,,Đường Lê Đại Hành,Phường 15,Quận 11,TP Hồ Chí Minh,5.5
Chung cư,73.9,,,,,2,,,,Đông Bắc,,,10/04/2023,,,,Long Thạnh Mỹ,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,3.901
Chung cư,61.4,,,,,2,2,,,Nam,Đông Bắc,,10/04/2023,,,,KĐT Vinhomes Grand Park,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,2.55
Chung cư,61.4,,,,,2,2,,,Đông Bắc,,,10/04/2023,,,,KĐT Vinhomes Grand Park,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,2.564
Chung cư,100,,,,,3,2,Giấy tờ khác,,,,,10/04/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,4
Chung cư,79,,,,,2,2,,,,,,10/04/2023,,,,"196, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,2.7
Chung cư,88,,,,,2,2,,,,,,10/04/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,5.2
Chung cư,165,,,,,3,2,Đã có sổ,Có nội thất,,,,10/04/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,10
Chung cư,86,,,,,2,2,,,Đông Bắc,Tây Nam,,10/04/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,5
Chung cư,90,,,,,2,,Đã có sổ,Có nội thất,,,,10/04/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,4.9
Chung cư,135,,,,,3,2,Đã có sổ,Có nội thất,,,,10/04/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,7.5
Chung cư,57,,,,,2,1,,,,,,10/04/2023,,,,Mai Chí Thọ,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,3.2
Chung cư,76,,,,,2,2,,,,,,10/04/2023,,,,Mai Chí Thọ,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,4
Chung cư,67,,,,,2,2,,Không nội thất,Bắc,Bắc,,10/04/2023,,,,"Số 4, Đào Trí",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.6
Chung cư,75,,,,,2,2,,Có nội thất,Đông Nam,,,10/04/2023,,,,Mai Chí Thọ,Phường An Khánh,TP Thủ Đức,TP Hồ Chí Minh,4.8
Chung cư,60,,,,,2,2,,,,,,10/04/2023,,,,D6,Phường Bình Chiểu,TP Thủ Đức,TP Hồ Chí Minh,1.9
Chung cư,80,,,,,2,,Đã có sổ,,Tây Bắc,Đông Nam,,10/04/2023,,,,"290, An Dương Vương",Phường 4,Quận 5,TP Hồ Chí Minh,1.55
Chung cư,400,,,,,3,3,Đã có sổ,,Đông,Đông,,10/04/2023,,,,"163, Phan Đăng Lưu",Phường 1,Phú Nhuận,TP Hồ Chí Minh,21
Chung cư,210,,,,,5,3,,,,,,10/04/2023,,,,An Phú,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,28
Chung cư,52,,,,,1,1,,,,,,10/04/2023,,,,An Phú,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,3.5
Chung cư,73,,,,,2,2,,,,,,10/04/2023,,,,An Phú,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,4.3
Chung cư,30,,,,,1,1,,,,,,10/04/2023,,,,An Phú,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,2
Chung cư,86,,,,,3,2,Đã có sổ,,,,,10/04/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.32
Chung cư,65,,,,,2,2,,,,,,10/04/2023,,,,"91, Phạm Văn Hai",Phường 3,Tân Bình,TP Hồ Chí Minh,3.55
Chung cư,77,,,,,2,2,Đã có sổ,,,,,10/04/2023,,,,Huỳnh Thiện Lộc,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,2.05
Chung cư,82,,,,,2,2,Đã có sổ,,Nam,Nam,,10/04/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.25
Chung cư,93,,,,,3,2,,,,,,10/04/2023,,,,Hoàn Hoa Thám,Phường 12,Tân Bình,TP Hồ Chí Minh,3.9
Chung cư,81,,,,,2,2,Đang chờ sổ,,,,,10/04/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,1.85
Chung cư,106,,,,,3,3,Đang chờ sổ,Có nội thất,,,,10/04/2023,,,,"Số 685, Âu Cơ",Phường Tân Thành,Tân Phú,TP Hồ Chí Minh,3.65
Chung cư,51,,,,,2,1,,,,,,10/04/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,1.91
Chung cư,89,,,,,3,2,Đang chờ sổ,,,,,10/04/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,2.95
Chung cư,66,,,,,2,2,,,,,,10/04/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,2.38
Chung cư,106,,,,,3,2,,,,,,10/04/2023,,,,Nguyễn Văn Công,Phường 3,Gò Vấp,TP Hồ Chí Minh,4.5
Chung cư,55,,,,,1,1,,,,,,10/05/2023,,,,Đường Trịnh Đình Thảo,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,1.9
Chung cư,84,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.6
Chung cư,60,,,,,2,2,Đang chờ sổ,,Đông Nam,Đông Nam,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.36
Chung cư,60,,,,,2,2,Đang chờ sổ,,Đông Nam,Đông Nam,,10/05/2023,,,,Võ Văn Kiệt,Phường Bình Hưng Hoà A,Bình Tân,TP Hồ Chí Minh,2.8
Chung cư,75,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.8
Chung cư,75,,,,,2,,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.95
Chung cư,68,,,,,2,2,,,Đông,Tây,,10/05/2023,,,,Tạ Quang Bửu,Phường 6,Quận 8,TP Hồ Chí Minh,2.3
Chung cư,85,,,,,2,,,,,,,10/05/2023,,,,Trường Sa,Phường 12,Quận 3,TP Hồ Chí Minh,3.5
Chung cư,102,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,4.5
Chung cư,88,,,,,2,2,Giấy tờ khác,,Đông Nam,Đông Nam,,10/05/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,4.85
Chung cư,76.4,,,,,2,2,,,Đông Bắc,Tây Nam,,10/05/2023,,,,"15B, Nguyễn Lương Bằng",Xã Phú Xuân,Nhà Bè,TP Hồ Chí Minh,1.88
Chung cư,76,,,,,2,1,,,,,,10/05/2023,,,,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,4.4
Chung cư,53,,,,,9,,,,,,,10/05/2023,,,,Xô Viết Nghệ Tĩnh,Phường 25,Bình Thạnh,TP Hồ Chí Minh,7.6
Chung cư,86.3,,,,,3,2,Đã có sổ,,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.4
Chung cư,79,,,,,2,2,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.425
Chung cư,65,,,,,3,1,,,Đông Nam,Đông Nam,,10/05/2023,,,,"Chung cư Hà Kiều Lô B 414, Đường Số 20",Phường 5,Gò Vấp,TP Hồ Chí Minh,1.95
Chung cư,62,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Đường Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,2
Chung cư,87,,,,,3,2,,,Đông Bắc,Tây Nam,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,4.284
Chung cư,115,,,,,2,2,,,Đông Nam,Đông Nam,,10/05/2023,,,,"854, Tạ Quang Bửu",Phường 5,Quận 8,TP Hồ Chí Minh,3.4
Chung cư,75,,,,,2,2,Đã có sổ,Không nội thất,,,,10/05/2023,,,,Đường Nguyễn Xiển,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,3.9
Chung cư,40,,,,,1,1,,,,,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,1.65
Chung cư,52,,,,,1,1,,,,,,10/05/2023,,,,"996, Tạ Quang Bửu",Phường 6,Quận 8,TP Hồ Chí Minh,1.99
Chung cư,85,,,,,3,2,,,,,,10/05/2023,,,,"196, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,2.85
Chung cư,72,,,,,2,2,,,Tây Nam,Đông Bắc,,10/05/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,3.55
Chung cư,88,,,,,2,2,,,,,,10/05/2023,,,,MAI CHI THO,Phường An Lợi Đông,TP Thủ Đức,TP Hồ Chí Minh,6.5
Chung cư,74,,,,,2,2,,Có nội thất,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.5
Chung cư,74,,,,,2,2,,,,,,10/05/2023,,,,"195, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,2.17
Chung cư,52,,,,,2,1,Đang chờ sổ,Có nội thất,,,,10/05/2023,,,,359 Phạm Văn Chiêu,Phường 14,Gò Vấp,TP Hồ Chí Minh,1.52
Chung cư,59,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.099
Chung cư,60,,,,,2,2,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,3.255
Chung cư,53,,,,,2,2,,,Tây Bắc,,,10/05/2023,,,,Tô Ngọc Vân,Phường Tam Bình,TP Thủ Đức,TP Hồ Chí Minh,2.3
Chung cư,95,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Nguyễn Thị Thập,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,1.46
Chung cư,83,,,,,3,2,,,Tây Bắc,Đông Nam,,10/05/2023,,,,Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,2.3
Chung cư,117,,,,,3,2,,,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,5.69
Chung cư,72,,,,,2,1,Đã có sổ,,,,,10/05/2023,,,,Đường Phan Văn Trị,Phường 11,Bình Thạnh,TP Hồ Chí Minh,2.35
Chung cư,82,,,,,2,1,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"348, Bến Vân Đồn",Phường 1,Quận 4,TP Hồ Chí Minh,3.4
Chung cư,77,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"50, Phan Văn Khỏe",Phường 2,Quận 6,TP Hồ Chí Minh,1.22
Chung cư,60,,,,,2,1,,,Tây,Đông,,10/05/2023,,,,"284/44, Cô Bắc",Phường Cô Giang,Quận 1,TP Hồ Chí Minh,5.2
Chung cư,60,,,,,2,2,,,Bắc,Nam,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,3.255
Chung cư,56,,,,,2,1,,,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,2.28
Chung cư,64,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.79
Chung cư,99,,,,,2,2,Đã có sổ,,Nam,Nam,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,4.7
Chung cư,97,,,,,3,2,Đang chờ sổ,Có nội thất,,,,10/05/2023,,,,Đường Huỳnh Tấn Phát,Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.2
Chung cư,68,,,,,2,2,,Có nội thất,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.65
Chung cư,66,,,,,2,2,,,Tây Bắc,Đông Nam,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,3.55
Chung cư,59,,,,,2,2,,,Đông Bắc,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.6
Chung cư,104,,,,,3,2,,,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,4.15
Chung cư,65,,,,,2,2,,,,,,10/05/2023,,,,Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.92
Chung cư,97,,,,,3,2,,,,,,10/05/2023,,,,Liên Phường,Phường Phú Hữu,TP Thủ Đức,TP Hồ Chí Minh,2.5
Chung cư,97,,,,,3,2,Đã có sổ,,,,,10/05/2023,,,,Đường Liên Phường,Phường Phú Hữu,TP Thủ Đức,TP Hồ Chí Minh,2.45
Chung cư,71,,,,,2,2,,Có nội thất,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,3.3
Chung cư,86,,,,,3,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.32
Chung cư,63,,,,,2,1,,Có nội thất,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.89
Chung cư,79,,,,,2,2,Đang chờ sổ,Có nội thất,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3.688
Chung cư,53,,,,,1,1,,Có nội thất,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.3
Chung cư,53,,,,,2,,,,,,,10/05/2023,,,,"239 – 241 – 278, Hòa Bình",Phường Hiệp Tân,Tân Phú,TP Hồ Chí Minh,2.25
Chung cư,83,,,,,3,2,,,,,,10/05/2023,,,,"258, Bến Chương Dương",Phường Cô Giang,Quận 1,TP Hồ Chí Minh,3.2
Chung cư,148,,,,,3,2,,,,,,10/05/2023,,,,"Số 584, Huỳnh Tấn Phát",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,6.7
Chung cư,86,,,,,3,2,,,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.28
Chung cư,56,,,,,1,1,,,Tây,Đông,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,2.8
Chung cư,80,,,,,3,2,,,Nam,Bắc,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,4.25
Chung cư,64,,,,,2,1,,Có nội thất,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,3.05
Chung cư,64,,,,,5,5,,,Tây,Tây,,10/05/2023,,,,"157/12, Lê Văn Việt",Phường Hiệp Phú,TP Thủ Đức,TP Hồ Chí Minh,9
Chung cư,48,,,,,1,1,,,,,,10/05/2023,,,,"9A, Thạnh Xuân 13",Phường Thạnh Xuân,Quận 12,TP Hồ Chí Minh,1.85
Chung cư,40,,,,,1,1,Đang chờ sổ,,,,,10/05/2023,,,,Trương Quốc Dung,Phường 9,Phú Nhuận,TP Hồ Chí Minh,2.9
Chung cư,100,,,,,2,2,,,Tây,Đông,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,4.4
Chung cư,60,,,,,2,1,,,,,,10/05/2023,,,,Bông Sao,Phường 5,Quận 8,TP Hồ Chí Minh,2.1
Chung cư,63,,,,,2,2,,,,,,10/05/2023,,,,"111B, Lý Thánh Tông",Phường Tân Thới Hòa,Tân Phú,TP Hồ Chí Minh,2.05
Chung cư,99,,,,,3,2,,,Tây,Đông,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,5.2
Chung cư,99,,,,,2,2,,,Tây,Đông,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,4.7
Chung cư,82,,,,,2,2,,,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.1
Chung cư,52,,,,,2,1,,,,,,10/05/2023,,,,"1079, Tạ Quang Bửu",Phường 6,Quận 8,TP Hồ Chí Minh,1.9
Chung cư,64,,,,,2,2,,,,,,10/05/2023,,,,Trịnh Đình Thảo,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,2.05
Chung cư,60,,,,,2,,Giấy tờ khác,Không nội thất,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.64
Chung cư,64,,,,,2,1,Đã có sổ,Có nội thất,,,,10/05/2023,,,,DC13,Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.3
Chung cư,50,,,,,1,1,,,,,,10/05/2023,,,,"295, Tân Kỳ Tân Quý",Phường Tân Sơn Nhì,Tân Phú,TP Hồ Chí Minh,2.3
Chung cư,87,,,,,3,2,,,Đông Bắc,Tây Nam,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,4.28
Chung cư,105,,,,,2,2,,,,,,10/05/2023,,,,"Số 584, Huỳnh Tấn Phát",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,5.3
Chung cư,69.2,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.743
Chung cư,74,,,,,2,2,,,,,,10/05/2023,,,,"195, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,2.19
Chung cư,95,,,,,3,2,,,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,4.363
Chung cư,99,,,,,2,2,,,,,,10/05/2023,,,,Đường Hậu Giang,Phường 11,Quận 6,TP Hồ Chí Minh,3.6
Chung cư,48,,,,,1,1,Đã có sổ,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.72
Chung cư,62,,,,,2,2,,,,,,10/05/2023,,,,"262/13, Lũy Bán Bích",Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,1.9
Chung cư,74.9,,,,,2,2,,,Đông,,,10/05/2023,,,,"Số 1, Tôn Thất Thuyết",Phường 18,Quận 4,TP Hồ Chí Minh,5.67
Chung cư,76,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,4.2
Chung cư,76,,,,,3,2,,,,,,10/05/2023,,,,"265-197, Trung Sơn",Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.5
Chung cư,175,,,,,5,5,,,,,,10/05/2023,,,,Nguyễn Thị Định,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,11.2
Chung cư,79,,,,,2,2,,,,,,10/05/2023,,,,"265-197, Trung Sơn",Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.6
Chung cư,70,,,,,2,2,,,,,,10/05/2023,,,,Phú Thuận,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,2.6
Chung cư,35,,,,,1,1,,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.688
Chung cư,53,,,,,1,1,,,,,,10/05/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.3
Chung cư,87,,,,,3,2,,,,,,10/05/2023,,,,"số 8, Hoàng Minh Giám",Phường 9,Phú Nhuận,TP Hồ Chí Minh,5.35
Chung cư,75,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"90A, Lý Thường Kiệt",Phường 14,Quận 10,TP Hồ Chí Minh,4.6
Chung cư,71,,,,,2,,,,,,,10/05/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,2.55
Chung cư,51,,,,,2,,,,,,,10/05/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,1.89
Chung cư,82,,,,,2,2,,,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.4
Chung cư,69,,,,,2,2,,,Bắc,,,10/05/2023,,,,Nguyễn Lương Bằng,Phường Phú Mỹ,Quận 7,TP Hồ Chí Minh,
Chung cư,77,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"370, Nguyễn Văn Quỳ",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.6
Chung cư,84,,,,,3,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"370, Nguyễn Văn Quỳ",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.95
Chung cư,141,,,,,3,,,Không nội thất,,,,10/05/2023,,,,"370, Nguyễn Văn Quỳ",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,3.6
Chung cư,99,,,,,3,2,,,Bắc,Nam,,10/05/2023,,,,"Số 19, Cộng Hòa",Phường 12,Tân Bình,TP Hồ Chí Minh,5.65
Chung cư,62.6,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,Liên Phường,Phường Phú Hữu,TP Thủ Đức,TP Hồ Chí Minh,1.96
Chung cư,65,,,,,2,1,Giấy tờ khác,,Đông Nam,Đông Nam,,10/05/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,3.68
Chung cư,80,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"354/42, Lý Thường Kiệt",Phường 14,Quận 10,TP Hồ Chí Minh,3.5
Chung cư,30,,,,,1,1,,,,,,10/05/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,1.65
Chung cư,40,,,,,1,1,,,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,1.08
Chung cư,46,,,,,1,1,,,Đông Bắc,Đông Bắc,,10/05/2023,,,,"125 lô c2, Đường 45",Phường 6,Quận 4,TP Hồ Chí Minh,1.85
Chung cư,75,,,,,2,2,,,,,,10/05/2023,,,,Bình Trưng Tây,Phường Bình Trưng Tây,TP Thủ Đức,TP Hồ Chí Minh,2.8
Chung cư,98.4,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,5.7
